title,author,release_date,arxiv_url,arxiv_num
A new three-ranged Gogny interaction in touch with pion exchange,"L. Batail, D. Davesne, S. Péru, P. Becker, A. Pastore, J. Navarro",1-December-2022,https://arxiv.org/abs/2212.00400,221200400
Quantum reservoir computing in finite dimensions,"Rodrigo Martínez-Peña, Juan-Pablo Ortega",1-December-2022,https://arxiv.org/abs/2212.00396,221200396
Manipulating non-reciprocity in a two-dimensional magnetic quantum walk,"Quan Lin, Wei Yi, Peng Xue",1-December-2022,https://arxiv.org/abs/2212.00387,221200387
Kaon condensation in skyrmion matter and compact stars,"Christoph Adam, Alberto García Martín-Caro, Miguel Huidobro, Ricardo Vázquez, Andrzej Wereszczynski",1-December-2022,https://arxiv.org/abs/2212.00385,221200385
"Top, Higgs, Diboson and Electroweak Fit to the Standard Model Effective Field Theory",Maeve Madigan,1-December-2022,https://arxiv.org/abs/2212.00384,221200384
Impurity and dispersion effects on the linear magnetoresistance in the quantum limit,"Shuai Li, Hai-Zhou Lu, X. C. Xie",1-December-2022,https://arxiv.org/abs/2212.00383,221200383
Tetrahedron of flavors: One Three to rule them all,Aharon Davidson,1-December-2022,https://arxiv.org/abs/2212.00382,221200382
The effect of linear background rotational flows on magnetoacoustic modes of a photospheric magnetic flux tube,"Samuel Skirvin, Viktor Fedun, Suzana Silva, Tom Van Doorsselaere, Niels Claes, Marcel Goossens, Gary Verth",1-December-2022,https://arxiv.org/abs/2212.00379,221200379
Emerging Diversity in a Population of Evolving Intransitive Dice,"Julius B. Kirkegaard, Kim Sneppen",1-December-2022,https://arxiv.org/abs/2212.00374,221200374
Universal scaling regimes in rotating fluid turbulence,"Abhik Basu, Jayanta K Bhattacharjee",1-December-2022,https://arxiv.org/abs/2212.00372,221200372
Natural differential invariants and equivalence of third order nonlinear differential operators,"Valentin Lychagin, Valeriy Yumaguzhin",1-December-2022,https://arxiv.org/abs/2212.00371,221200371
On the application of Jacobian-free Riemann solvers for relativistic radiation magnetohydrodynamics under M1 closure,"Jose López-Miralles, Jose María Martí, Manel Perucho",1-December-2022,https://arxiv.org/abs/2212.00370,221200370
Electronic spectrum and optical properties of Y-shaped Kekule-patterned graphene: Band nesting resonance as an optical signature,Yawar Mohammadi,1-December-2022,https://arxiv.org/abs/2212.00365,221200365
Joint Secure Transmit Beamforming Designs for Integrated Sensing and Communication Systems,"Jinjin Chu, Rang Liu, Ming Li, Yang Liu, Qian Liu",1-December-2022,https://arxiv.org/abs/2212.00347,221200347
Quantized relativistic time-of-arrival operators for spin-0 particles and the quantum tunneling time problem,"Philip Caesar Flores, Eric A. Galapon",1-December-2022,https://arxiv.org/abs/2212.00343,221200343
Fault Models in Superconducting quantum circuits,"Qifan Huang, Boxi Li, Minbo Gao, Mingsheng Ying",1-December-2022,https://arxiv.org/abs/2212.00337,221200337
Aerodynamic characterization of two tandem wind turbines under yaw misalignment control using actuator line model,"Yu Tu, Kai Zhang, Zhaolong Han, Dai Zhou, Onur Bilgen",1-December-2022,https://arxiv.org/abs/2212.00335,221200335
Invariant Data-driven Subgrid Stress Modeling on Anisotropic Grids for Large Eddy Simulation,"Aviral Prakash, Kenneth E. Jansen, John A. Evans",1-December-2022,https://arxiv.org/abs/2212.00332,221200332
"Isoscalar giant monopole strength in $^{58}$Ni, $^{90}$Zr, $^{120}$Sn and $^{208}$Pb","A. Bahini, R. Neveling, P. von Neumann-Cosel, J. Carter, I. T. Usman, P. Adsley, N. Botha, J. W. Brümmer, L. M. Donaldson, S. Jongile, T. C. Khumalo, M. B. Latif, K. C. W. Li, P. Z. Mabika, P. T. Molema, C. S. Moodley, S. D. Olorunfunmi, P. Papka, L. Pellegri, B. Rebeiro, E. Sideras-Haddad, F. D. Smit, S. Triambak, M. Wiedeking, J. J. van Zyl",1-December-2022,https://arxiv.org/abs/2212.00327,221200327
A universal formula for the $x-y$ swap in topological recursion,"Alexander Alexandrov, Boris Bychkov, Petr Dunin-Barkowski, Maxim Kazarian, Sergey Shadrin",1-December-2022,https://arxiv.org/abs/2212.00320,221200320
Inverse soft limit construction of QCD amplitude,Andriniaina Narindra Rasoanaivo,1-December-2022,https://arxiv.org/abs/2212.00316,221200316
Wavefront Curvature in Optical Atomic Beam Clocks,"A. Strathearn, R. F. Offer, A. P. Hilton, E. Klantsataya, A. N. Luiten, R. P. Anderson, T. M. Stace",1-December-2022,https://arxiv.org/abs/2212.00308,221200308
Non-Hermitian Photonic Lattices: tutorial,"Qiang Wang, Y. D. Chong",1-December-2022,https://arxiv.org/abs/2212.00307,221200307
Investigating the transition form factors of $Λ_b\toΛ_c(2625)$ and $Ξ_b\toΞ_c(2815)$ and the corresponding weak decays with support from baryon spectroscopy,"Yu-Shuai Li, Xiang Liu",1-December-2022,https://arxiv.org/abs/2212.00300,221200300
Dial-a-ride problem with modular platooning and en-route transfers,"Zhexi Fu, Joseph Y. J. Chow",1-December-2022,https://arxiv.org/abs/2212.00289,221200289
"Photometry of the Four Anti-Galactocentric Old Open Clusters: Czernik 30, Berkeley 34, Berkeley 75, and Berkeley 76","Hyobin Im, Sang Chul Kim, Jaemann Kyeong, Hong Soo Park, Joon Hyeop Lee",1-December-2022,https://arxiv.org/abs/2212.00286,221200286
"Hybrid Life: Integrating Biological, Artificial, and Cognitive Systems","Manuel Baltieri, Hiroyuki Iizuka, Olaf Witkowski, Lana Sinapayen, Keisuke Suzuki",1-December-2022,https://arxiv.org/abs/2212.00285,221200285
"Elastic, piezoelectric coefficients, and internal frictions of a single alpha-quartz crystal determined by partial-electrode electromechanical impedance spectroscopy","Mingyu Xie, Wenshuo Bai, Faxin Li",1-December-2022,https://arxiv.org/abs/2212.00284,221200284
Modelling Solar Energetic Neutral Atoms from Solar Flares and CME-driven Shocks,"Gang Li, Albert Y. Shih, Robert C. Allen, George Ho, Christina M. S. Cohen, Mihir Desai, Maher A. Dayeh",1-December-2022,https://arxiv.org/abs/2212.00283,221200283
Democratic parameterization and analysis for 331 model as a subgroup of $SU(6)$,"Rena Ciftci, Abbas Kenan Ciftci, Oleg Popov",1-December-2022,https://arxiv.org/abs/2212.00282,221200282
Cyclic Superconducting Quantum Refrigerators Using Guided Fluxon Propagation,"Tathagata Karmakar, Étienne Jussiau, Sreenath K. Manikandan, Andrew N. Jordan",30-November-2022,https://arxiv.org/abs/2212.00277,221200277
Phase Transition for Discrete Non Linear Schrödinger Equation in Three and Higher Dimensions,"Partha S. Dey, Kay Kirkpatrick, Kesav Krishnan",30-November-2022,https://arxiv.org/abs/2212.00276,221200276
On the Compatibility between a Neural Network and a Partial Differential Equation for ,"Kuangdai Leng, Jeyan Thiyagalingam",30-November-2022,https://arxiv.org/abs/2212.00270,221200270
Reflection Equivariant Quantum Neural Networks for Enhanced Image Classification,"Maxwell West, Martin Sevior, Muhammad Usman",30-November-2022,https://arxiv.org/abs/2212.00264,221200264
"Lattice thermal conductivity and elastic modulus of XN4 (X=Be, Mg and Pt) 2D materials using machine learning interatomic potentials","K. Ghorbani, P. Mirchi, S. Arabha, Ali Rajabpour, Sebastian Volz",30-November-2022,https://arxiv.org/abs/2212.00263,221200263
A Matrix Big Bang on a Quantum Computer,"Viti Chandra, Yuan Feng, Michael McGuigan",30-November-2022,https://arxiv.org/abs/2212.00260,221200260
Revisiting the Shadow Stress Tensor in Celestial CFT,"Shamik Banerjee, Sabrina Pasterski",30-November-2022,https://arxiv.org/abs/2212.00257,221200257
Momentum transfer dependence of kaon semileptonic form factor on (10 fm)$^4$ at the ,"Takeshi Yamazaki, Ken-ichi Ishikawa, Naruhito Ishizuka, Yoshinobu Kuramashi, Yusuke Namekawa, Yusuke Taniguchi, Naoya Ukita, Tomoteru Yoshié for PACS Collaboration",30-November-2022,https://arxiv.org/abs/2212.00255,221200255
Few-Shot Specific Emitter Identification via Hybrid Data Augmentation and Deep Metric Learning,"Cheng Wang, Xue Fu, Yu Wang, Guan Gui, Haris Gacanin, Hikmet Sari, Fumiyuki Adachi",30-November-2022,https://arxiv.org/abs/2212.00252,221200252
Thermally-driven scintillator flow in the SNO+ neutrino detector,J. D. Wilson,30-November-2022,https://arxiv.org/abs/2212.00251,221200251
Phenomenology of Strong Interactions -- Towards an Effective Theory for Low Energy QCD,"Adamu Issifu, Francisco A. Brito",30-November-2022,https://arxiv.org/abs/2212.00247,221200247
Integrated Communication and Positioning Design in RIS-empowered OFDM System: a Correlation Dispersion Scheme,"Xichao Sang, Lin Gui, Kai Ying, Xiaohao Mo, Xiaqing Diao, Shiyong Sun",30-November-2022,https://arxiv.org/abs/2212.00241,221200241
The evidence for a decreasing trend of Hubble constant,"X. D. Jia, J. P. Hu, F. Y. Wang",30-November-2022,https://arxiv.org/abs/2212.00238,221200238
Inference of Media Bias and Content Quality Using Natural-Language Processing,"Zehan Chao, Denali Molitor, Deanna Needell, Mason A. Porter",30-November-2022,https://arxiv.org/abs/2212.00237,221200237
Existence and Uniqueness of Constraint Minimizers for the Planar Schrodinger-Poisson System with Logarithmic Potentials,"Yujin Guo, Wenning Liang, Yan Li",30-November-2022,https://arxiv.org/abs/2212.00234,221200234
Microdomains and Stress Distributions in Bacterial Monolayers on Curved Interfaces,"Blake Langeslay, Gabriel Juarez",30-November-2022,https://arxiv.org/abs/2212.00233,221200233
Secondary Neutron Production from Thick Target Deuteron Breakup,"Jonathan T. Morrell, Andrew S. Voyles, Jon C. Batchelder, Joshua A. Brown, Lee A. Bernstein",30-November-2022,https://arxiv.org/abs/2212.00218,221200218
,"Dima Tretiak, Arvind T. Mohan, Daniel Livescu",30-November-2022,https://arxiv.org/abs/2212.00217,221200217
Modern Definition of Bioactive Glasses and Glass-Ceramics,"Adam Shearer, Maziar Montazerian, John C. Mauro",30-November-2022,https://arxiv.org/abs/2212.00213,221200213
Calculation of the pion charge radius from an improved model-independent method,"Kohei Sato, Hiromasa Watanabe, Takeshi Yamazaki",30-November-2022,https://arxiv.org/abs/2212.00207,221200207
Taylor-Couette flow of hard-sphere suspensions: Overview of current understanding,"Lina Baroudi, Madhu V. Majji, Stephen Peluso, Jeffrey F. Morris",30-November-2022,https://arxiv.org/abs/2212.00205,221200205
Pseudospin-2 in photonic chiral borophene,"Philip Menz, Haissam Hanafi, Daniel Leykam, Jörg Imbrock, Cornelia Denz",30-November-2022,https://arxiv.org/abs/2212.00204,221200204
Realization of Dirac quantization in loop quantum gravity,"Xiangdong Zhang, Yongge Ma",30-November-2022,https://arxiv.org/abs/2212.00203,221200203
Lattice study on a tetraquark state $T_{bb}$ in the HAL QCD method,"Sinya Aoki, Takafumi Aoki",30-November-2022,https://arxiv.org/abs/2212.00202,221200202
An assessment of the Association Between a Fast Radio Burst and Binary Neutron Star Merger,"Alexandra Moroianu, Linqing Wen, Clancy W. James, Shunke Ai, Manoj Kovalam, Fiona Panther, Bing Zhang",30-November-2022,https://arxiv.org/abs/2212.00201,221200201
Evidence of $φ$0-Josephson junction from skewed diffraction patterns in Sn-InSb nanowires,"B. Zhang, Z. Li, V. Aguilar, P. Zhang, M. Pendharkar, C. Dempsey, J. S. Lee, S. D. Harrington, S. Tan, J. S. Meyer, M. Houzet, C. J. Palmstrom, S. M. Frolov",30-November-2022,https://arxiv.org/abs/2212.00199,221200199
Collinear and triangular solutions to the three-body problem in the parameterized post-Newtonian formalism,"Yuya Nakamura, Hideki Asada",30-November-2022,https://arxiv.org/abs/2212.00198,221200198
Topological symmetry in QFT,Daniel S. Freed,30-November-2022,https://arxiv.org/abs/2212.00195,221200195
Complementarity and the unitarity of the black hole $S$-matrix,"Isaac H. Kim, John Preskill",30-November-2022,https://arxiv.org/abs/2212.00194,221200194
Lasing at a Stationary Inflection Point,"Albert Herrero-Parareda, Nathaniel Furman, Tarek Mealy, Richard Gibson, Robert Bedford, Ilya Vitebskiy, Filippo Capolino",30-November-2022,https://arxiv.org/abs/2212.00191,221200191
Phase-Resolved Rydberg Atom Field Sensing using Quantum Interferometry,"Samuel Berweger, Alexandra B. Artusio-Glimpse, Andrew P. Rotunno, Nikunjkumar Prajapati, Joseph D. Christesen, Kaitlin R. Moore, Matthew T. Simons, Christopher L. Holloway",30-November-2022,https://arxiv.org/abs/2212.00185,221200185
Raman spectroscopy of Fermi polarons,"Hui Hu, Xia-Ji Liu",30-November-2022,https://arxiv.org/abs/2212.00182,221200182
Correlation functions for realistic continuous quantum measurement,"Pierre Guilmin, Pierre Rouchon, Antoine Tilloy",30-November-2022,https://arxiv.org/abs/2212.00176,221200176
Radio-frequency reflectometry in bilayer graphene devices utilizing micro graphite back-gates,"Tomoya Johmen, Motoya Shinozaki, Yoshihiro Fujiwara, Takumi Aizawa, Tomohiro Otsuka",30-November-2022,https://arxiv.org/abs/2212.00175,221200175
Singular Supertranslations and Chern-Simons Theory on the Black Hole Horizon,"Ratindranath Akhoury, Sangmin Choi, Malcolm J. Perry",30-November-2022,https://arxiv.org/abs/2212.00170,221200170
Small-$x$ resummation in coefficient function for differential heavy-quarks production,Federico Silvetti,30-November-2022,https://arxiv.org/abs/2212.00166,221200166
Charge asymmetry in top-pair production with the ATLAS detector,Barbora Eckerova,30-November-2022,https://arxiv.org/abs/2212.00161,221200161
"Ab initio investigations of A=8 nuclei: $α{-}α$ scattering, deformation in $^8$He, radiative capture of protons on $^7$Be and $^7$Li and the X17 boson","P. Navratil, K. Kravvaris, P. Gysbers, C. Hebborn, G. Hupin, S. Quaglioni",30-November-2022,https://arxiv.org/abs/2212.00160,221200160
Signatures of a High Temperature QCD Transition in the Early Universe,"Philip Lu, Volodymyr Takhistov, George M. Fuller",30-November-2022,https://arxiv.org/abs/2212.00156,221200156
A complexity perspective on fluid mechanics,"Saksham Sharma, Giulia Marcucci, Adnan Mahmud",30-November-2022,https://arxiv.org/abs/2212.00153,221200153
Where is M-theory in the space of scattering amplitudes?,"Andrea Guerrieri, Harish Murali, Joao Penedones, Pedro Vieira",30-November-2022,https://arxiv.org/abs/2212.00151,221200151
Deep Learning-Based Vehicle Speed Prediction for Ecological Adaptive Cruise Control in Urban and Highway Scenarios,"Sai Krishna Chada, Daniel Görges, Achim Ebert, Roman Teutsch",30-November-2022,https://arxiv.org/abs/2212.00149,221200149
The kinetic theory of mutation rates,"Lorenzo Pareschi, Giuseppe Toscani",30-November-2022,https://arxiv.org/abs/2212.00146,221200146
Statistical Chronometry of Meteorites. II. Initial Abundances and Homogeneity of Short-lived Radionuclides,"Steven J. Desch, Daniel R. Dunlap, Curtis D. Williams, Prajkta Mane, Emilie T. Dunham",30-November-2022,https://arxiv.org/abs/2212.00145,221200145
Trial states for Bose gases: singular scalings and non-integrable potentials,Alessandro Olgiati,30-November-2022,https://arxiv.org/abs/2212.00144,221200144
Determination of Majorana type-phases from the time evolution of lepton numbers,"Nicholas J. Benoit, Yuta Kawamura, Saki Kawano, Takuya Morozumi, Yusuke Shimizu, Kei Yamamoto",30-November-2022,https://arxiv.org/abs/2212.00142,221200142
PHANGS-JWST First Results: The Influence of Stellar Clusters on PAHs in Nearby Galaxies,"Daniel A. Dale, Médéric Boquien, Ashley T. Barnes, Francesco Belfiore, F. Bigiel, Yixian Cao, Rupali Chandar, Jérémy Chastenet, Mélanie Chevance, Sinan Deger, Oleg V. Egorov, Kathryn Grasha, Brent Groves, Hamid Hassani, Kiana F. Henny, Ralf S. Klessen, Kathryn Kreckel, J. M. Diederik Kruijssen, Kirsten L. Larson, Janice C. Lee, Adam K. Leroy, Daizhong Liu, Eric J. Murphy, Erik Rosolowsky, Karin Sandstrom",30-November-2022,https://arxiv.org/abs/2212.00130,221200130
Proton Computed Tomography Based on Richardson-Lucy Algorithm,"Ákos Sudár, Gergely Gábor Barnaföldi",30-November-2022,https://arxiv.org/abs/2212.00126,221200126
From gamma rays to radio waves: Dark Matter searches across the spectrum,Elena Pinetti,30-November-2022,https://arxiv.org/abs/2212.00125,221200125
The lstMCpipe library,"Enrique Garcia, Thomas Vuillaume, Lukas Nickel",30-November-2022,https://arxiv.org/abs/2212.00120,221200120
Tailoring the dielectric screening in WS$_2$-graphene heterostructures,"David Tebbe, Marc Schütte, Kenji Watanabe, Takashi Taniguchi, Christoph Stampfer, Bernd Beschoten, Lutz Waldecker",30-November-2022,https://arxiv.org/abs/2212.00118,221200118
Stretching the limits of multiparticle entanglement,Géza Tóth,30-November-2022,https://arxiv.org/abs/2212.00111,221200111
An Augmented Reality Application and User Study for Understanding and Learning Spatial Transformation Matrices,"Zohreh Shaghaghian, Heather Burte, Dezhen Song, Wei Yan",16-November-2022,https://arxiv.org/abs/2212.00110,221200110
