article,author,url,DOI,year
A novel subtree partitioning algorithm for wavelet-based fractal image coding,"I.M. Po;
Y. Zhang;
K.W. Cheung;
C.H. Cheung",https://ieeexplore.ieee.org/document/678074/,10.1109/ICASSP.1998.678074,1998
Advanced infrared image processing for breast cancer risk assessment,"C.A. Lipari;
J.F. Head",https://ieeexplore.ieee.org/document/757713/,10.1109/IEMBS.1997.757713,1997
A column-based processing array for high-speed digital image processing,"T. Morris;
E. Fletcher;
C. Afghahi;
S. Issa;
K. Connolly;
J.-C. Korta",https://ieeexplore.ieee.org/document/756036/,10.1109/ARVLSI.1999.756036,1999
Hyperspectral image classification using Gaussian process models,"Michael Ying Yang;
Wentong Liao;
Bodo Rosenhahn;
Zheng Zhang",https://ieeexplore.ieee.org/document/7326119/,10.1109/IGARSS.2015.7326119,2015
Survey on image processing under image restoration,"J. Narmadha;
S. Ranjithapriya;
Tamil. Kannaambaal",https://ieeexplore.ieee.org/document/8191919/,10.1109/ICEICE.2017.8191919,2017
A Novel Compression Method Based on Bandlet and Compressive Sensing for Ultrasound Image,"Qiong Zhang;
Bin Li;
Minfen Shen",https://ieeexplore.ieee.org/document/8868622/,10.1109/SIPROCESS.2019.8868622,2019
Global Filter of Fusing Near-Infrared and Visible Images in Frequency Domain for Defogging,"Linli Xu;
Peixian Liang;
Jing Han;
Lianfa Bai;
Danny Z. Chen",https://ieeexplore.ieee.org/document/9881865/,10.1109/LSP.2022.3205271,2022
An adaptive segmentation technique for clinical endoscopic image processing,"P. Wang;
S.M. Krishnan;
Y. Huang;
N. Srinivasan",https://ieeexplore.ieee.org/document/1106289/,10.1109/IEMBS.2002.1106289,2002
Detecting straight edges in millimeter-wave images,"S. Lakshmanan;
A.K. Jain;
Y. Zhong",https://ieeexplore.ieee.org/document/529695/,10.1109/ICIP.1995.529695,1995
The application of real-time image processing to self-guided vehicles operating in a hostile environment,D.R. Case,https://ieeexplore.ieee.org/document/465524/,10.1049/cp:19950687,1995
Progressive band processing of automatic target generation process,"Yao Li;
Cheng Gao;
Chein-I Chang",https://ieeexplore.ieee.org/document/8075507/,10.1109/WHISPERS.2015.8075507,2015
Perceptual segmentation algorithm and its application to image coding,Yongqing Zeng,https://ieeexplore.ieee.org/document/823011/,10.1109/ICIP.1999.823011,1999
Spatially Adaptive Image Restoration and its FIR Implementation,"Jinyoung Youn;
Younguk Park;
Jeongho Shin;
Joonki Paik",https://ieeexplore.ieee.org/document/4813556/,10.1109/FGCNS.2008.54,2008
Enhancing Color Images of Extremely Low Light Scenes Based on RGB/NIR Images Acquisition With Different Exposure Times,"Daisuke Sugimura;
Takuya Mikami;
Hiroki Yamashita;
Takayuki Hamamoto",https://ieeexplore.ieee.org/document/7130624/,10.1109/TIP.2015.2448356,2015
Automatic detection of microaneurysms and haemorrhages in fundus images using dynamic shape features,"Lama Séoud;
Timothée Faucon;
Thomas Hurtut;
Jihed Chelbi;
Farida Cheriet;
J. M. Pierre Langlois",https://ieeexplore.ieee.org/document/6867819/,10.1109/ISBI.2014.6867819,2014
Fast semantic segmentation of aerial images based on color and texture,"Mohaddeseh Ghiasi;
Rassoul Amirfattahi",https://ieeexplore.ieee.org/document/6780004/,10.1109/IranianMVIP.2013.6780004,2013
Visual signal processing and image understanding in biomedical systems,"M.R. Ogiela;
R. Tadeusiewicz",https://ieeexplore.ieee.org/document/1206161/,10.1109/ISCAS.2003.1206161,2003
Comparison between HDM and PCA in teeth image recognition,"Xitao Zheng;
Yongwei Zhang;
Hong Ding",https://ieeexplore.ieee.org/document/5647246/,10.1109/CISP.2010.5647246,2010
Learning a Deep Single Image Contrast Enhancer from Multi-Exposure Images,"Jianrui Cai;
Shuhang Gu;
Lei Zhang",https://ieeexplore.ieee.org/document/8259342/,10.1109/TIP.2018.2794218,2018
Texture synthesis via a noncausal nonparametric multiscale Markov random field,"R. Paget;
I.D. Longstaff",https://ieeexplore.ieee.org/document/679446/,10.1109/83.679446,1998
Accurate Computation of Zernike Moments Using Non-symmetry Anti-packing Image Representation,"Wei Huang;
Fan Xiong;
Chuanbo Chen;
Mudar Sarem",https://ieeexplore.ieee.org/document/5197160/,10.1109/APCIP.2009.175,2009
Image Recovery from Broken Image Streams,"Xiaoyu Zhao;
Chi Xu;
Zheru Chi;
Hong Yan;
David Dagan Feng;
Gang Chen",https://ieeexplore.ieee.org/document/4379364/,10.1109/ICIP.2007.4379364,2007
Study on 3D Reconstruction of Medical Image and Orthographic Views,"Ch. H. Wang;
Wenbin Zhang;
Yuncai Liu;
Guofang Shen",https://ieeexplore.ieee.org/document/5305802/,10.1109/BMEI.2009.5305802,2009
Instant Color Matching for Mobile Panorama Imaging,"Wei Yao;
Zhengguo Li",https://ieeexplore.ieee.org/document/6872562/,10.1109/LSP.2014.2345773,2015
Image modeling using inverse filtering criteria with application to texture images,"T.E. Hall;
G.B. Giannakis",https://ieeexplore.ieee.org/document/413820/,10.1109/ICIP.1994.413820,1994
Rapid semi-automated segmentation and analysis of neuronal morphology and function from confocal image data,"D.R. Holmes;
M.J. Moore;
C.B. Mantilla;
G.C. Sieck;
R.A. Robb",https://ieeexplore.ieee.org/document/1029236/,10.1109/ISBI.2002.1029236,2002
Toward the recognition of non-defective coffee beans by means of digital image processing,"Andrés Felipe Sánchez-Aguiar;
Alberto Mario Ceballos-Arroyo;
Albeiro Espinosa-Bedoya",https://ieeexplore.ieee.org/document/8730267/,10.1109/STSIVA.2019.8730267,2019
Dengue Virus Infected Leukocyte Classification on Microscopic Images with Image Histogram Based Support Vector Machine,"Khoirun Nawa;
Esti Suryani;
Heri Prasetyo",https://ieeexplore.ieee.org/document/9166385/,10.1109/ICST47872.2019.9166385,2019
A software environment for teaching image processing,"G.F. McLean;
E.D. Graham;
M.E. Jernigan",https://ieeexplore.ieee.org/document/226476/,10.1109/ICASSP.1992.226476,1992
Fast Rotation-Free Feature-Based Image Registration Using Improved N-SIFT and GMM-Based Parallel Optimization,"Dongdong Yu;
Feng Yang;
Caiyun Yang;
Chengcai Leng;
Jian Cao;
Yining Wang;
Jie Tian",https://ieeexplore.ieee.org/document/7182310/,10.1109/TBME.2015.2465855,2016
Multimodal medical image fusion based on Integer Wavelet Transform and Neuro-Fuzzy,"C. T. Kavitha;
C. Chellamuthu",https://ieeexplore.ieee.org/document/5697486/,10.1109/ICSIP.2010.5697486,2010
Progressive Band Processing of Anomaly Detection in Hyperspectral Imagery,"Chein-I Chang;
Yao Li;
Marissa C. Hobbs;
Robert C. Schultz;
Wei-Min Liu",https://ieeexplore.ieee.org/document/7110535/,10.1109/JSTARS.2015.2415782,2015
High-resolution optical satellite image simulation of ship target in large sea scenes,"Yuan Yao;
Zhiguo Jiang;
Haopeng Zhang",https://ieeexplore.ieee.org/document/7729314/,10.1109/IGARSS.2016.7729314,2016
Ultrasound image processing,"M. Javanmard;
M.M. Bayoumi",https://ieeexplore.ieee.org/document/343056/,10.1109/MWSCAS.1993.343056,1993
ArchMDSP: using DSPs for parallel image processing,"M.L. Mucheroni;
C.E. Moron;
J.H. Saito",https://ieeexplore.ieee.org/document/617377/,10.1109/EURMIC.1997.617377,1997
Image super-resolution based on a novel edge sharpness prior,"Qing Yan;
Yi Xu;
Xiaokang Yang;
Kai Chen",https://ieeexplore.ieee.org/document/6460317/,,2012
Data conversion between IS&C format and DICOM format images in a personal computer environment,"Y. Ando;
O. Kawaguchi;
M. Kitamura;
K. Ogasawara;
A. Kubo;
Y. Arai",https://ieeexplore.ieee.org/document/532568/,10.1109/IMAC.1995.532568,1995
Training-Based Descreening,"Hasib Siddiqui;
Charles A. Bouman",https://ieeexplore.ieee.org/document/4099406/,10.1109/TIP.2006.888356,2007
The Correction of EPI-induced Geometric Distortions and Their Evaluation,"Guozhi Tao;
Renjie He;
Aziz H. Poonawalla;
Ponnada A. Narayana",https://ieeexplore.ieee.org/document/4379562/,10.1109/ICIP.2007.4379562,2007
Magneto-optical domain image processing by computer,"Liu Quan;
Yang Xiaofei",https://ieeexplore.ieee.org/document/891693/,10.1109/ICOSP.2000.891693,2000
Image-Guided Intraoperative Cortical Deformation Recovery Using Game Theory: Application to Neocortical Epilepsy Surgery,"Christine DeLorenzo;
Xenophon Papademetris;
Lawrence H. Staib;
Kenneth P. Vives;
Dennis D. Spencer;
James S. Duncan",https://ieeexplore.ieee.org/document/5405646/,10.1109/TMI.2009.2027993,2010
Speckle reduction in ultrasound images by minimization of total variation,K. Djemal,https://ieeexplore.ieee.org/document/1530402/,10.1109/ICIP.2005.1530402,2005
Noisy image super-resolution with sparse mixing estimators,"Fang Qiu;
Yi Xu;
Ci Wang;
Yuhong Yang",https://ieeexplore.ieee.org/document/6100333/,10.1109/CISP.2011.6100333,2011
Identification of image acquisition chains using a dictionary of edge profiles,"Thirapiroon Thongkamwitoon;
Hani Muammar;
Pier Luigi Dragotti",https://ieeexplore.ieee.org/document/6334032/,,2012
Optimal Wavelet-based Transmission Scheme for X-Ray Images,M Shyam,https://ieeexplore.ieee.org/document/4447213/,10.1109/ICSCN.2008.4447213,2008
DRINet for Medical Image Segmentation,"Liang Chen;
Paul Bentley;
Kensaku Mori;
Kazunari Misawa;
Michitaka Fujiwara;
Daniel Rueckert",https://ieeexplore.ieee.org/document/8357580/,10.1109/TMI.2018.2835303,2018
Image processing for the grid: a toolkit for building grid-enabled image processing applications,"S. Hastings;
T. Kurc;
S. Langella;
U. Catalyurek;
T. Pan;
J. Saltz",https://ieeexplore.ieee.org/document/1199350/,10.1109/CCGRID.2003.1199350,2003
Optimal bootstrap sampling for fast image segmentation: application to retina image,"C. Banga;
F. Ghorbel",https://ieeexplore.ieee.org/document/319893/,10.1109/ICASSP.1993.319893,1993
Methods for providing probe position and temperature information on MR images during interventional procedures,"K.C. Patel;
J.L. Duerk;
Qiang Zhang;
Yiu-Cho Chung;
M. Williams;
K. Kaczynski;
M. Wendt;
J.S. Lewin",https://ieeexplore.ieee.org/document/736046/,10.1109/42.736046,1998
Unsupervised Segmentation of 5D Hyperpolarized Carbon-13 MRI Data Using a Fuzzy Markov Random Field Model,"Charlie J. Daniels;
Ferdia A. Gallagher",https://ieeexplore.ieee.org/document/8025597/,10.1109/TMI.2017.2737232,2018
Open system for micro-ultrasound,"Weibao Qiu;
Hairong Zheng;
Lei Sun",https://ieeexplore.ieee.org/document/6609446/,10.1109/EMBC.2013.6609446,2013
Inspection on Infrared-Based Image Processing,"Sadiq UrRehman;
Fatima MohsinZakai;
Muhammad Adeel",https://ieeexplore.ieee.org/document/8595452/,10.1109/INMIC.2018.8595452,2018
Detection of Candidate Nodules in Lung Tomography by Image Processing Techniques,"Enes Çakar;
Ahmet Yesevi Türker;
Emre Güleryüz;
Ahmet Karaca",https://ieeexplore.ieee.org/document/8478990/,10.1109/BIYOMUT.2017.8478990,2017
Advances in medical imaging,"T. Taxt;
A. Lundervold;
J. Strand;
S. Holm",https://ieeexplore.ieee.org/document/711191/,10.1109/ICPR.1998.711191,1998
Using Image Deconvolution to Increase the Ability to Detect Stars and Faint Orbital Objects in CCD Imaging,"Jorge Nunez;
Octavi Fors;
Albert Prades",https://ieeexplore.ieee.org/document/5190603/,10.1109/ICDIP.2009.12,2009
Progressive image transmission based on image projections,"R. Lancini;
S. Tubaro",https://ieeexplore.ieee.org/document/413724/,10.1109/ICIP.1994.413724,1994
Penalized weighted least-squares approach to sinogram noise reduction and image reconstruction for low-dose X-ray computed tomography,"Jing Wang;
Tianfang Li;
Hongbing Lu;
Zhengrong Liang",https://ieeexplore.ieee.org/document/1704886/,10.1109/TMI.2006.882141,2006
Wavelet-based image denoising using a Markov random field a priori model,"M. Malfait;
D. Roose",https://ieeexplore.ieee.org/document/563320/,10.1109/83.563320,1997
Comparison of PDE-Based Nonlinear Diffusion Approaches for Image Enhancement and Denoising in Optical Coherence Tomography,"Harry M. Salinas;
Delia Cabrera Fernandez",https://ieeexplore.ieee.org/document/4214885/,10.1109/TMI.2006.887375,2007
Partition-based vector filtering technique for suppression of noise in digital color images,"Zhonghua Ma;
Hong Ren Wu;
Dagan Feng",https://ieeexplore.ieee.org/document/1658096/,10.1109/TIP.2006.877066,2006
Semiautomatic 3-D Prostate Segmentation from TRUS Images Using Spherical Harmonics,"Ismail B. Tutar;
Sayan D. Pathak;
Lixin Gong;
Paul S. Cho;
Kent Wallner;
Yongmin Kim",https://ieeexplore.ieee.org/document/4016174/,10.1109/TMI.2006.884630,2006
Fast Segmentation From Blurred Data in 3D Fluorescence Microscopy,"Martin Storath;
Dennis Rickert;
Michael Unser;
Andreas Weinmann",https://ieeexplore.ieee.org/document/7950955/,10.1109/TIP.2017.2716843,2017
Bits planes technique for digital image processing,"Norma Ramirez Hernandez;
Jose Luis Ramos Quirarte",https://ieeexplore.ieee.org/document/4723422/,10.1109/ICEEE.2008.4723422,2008
SQL/MM still image methods for image processing,"Marta Chodyka;
Volodymyr Mosorov",https://ieeexplore.ieee.org/document/5423390/,,2008
Optimal Spatial Adaptation for Patch-Based Image Denoising,"C. Kervrann;
J. Boulanger",https://ieeexplore.ieee.org/document/1703579/,10.1109/TIP.2006.877529,2006
Compressed sensing image processing based on nonsubsampled contourlet transform,"Fu Liu;
Caiyun Huang",https://ieeexplore.ieee.org/document/6223362/,10.1109/ICSAI.2012.6223362,2012
Exploiting Convolutional Neural Networks With Deeply Local Description for Remote Sensing Image Classification,"Na Liu;
Lihong Wan;
Yu Zhang;
Tao Zhou;
Hong Huo;
Tao Fang",https://ieeexplore.ieee.org/document/8270691/,10.1109/ACCESS.2018.2798799,2018
MPEG-7 compliant generalized structure descriptor for still image indexing,"Constantin Vertan;
Marta Zamfir;
Alexandru Drîmbărean;
Adrian Zamfir",https://ieeexplore.ieee.org/document/6116135/,10.1109/ICIP.2011.6116135,2011
The life and death of LIPS: some lessons from the design and use of courseware for teaching digital image processing,"D.J. Unwin;
M. Langford",https://ieeexplore.ieee.org/document/274569/,,1993
The Processing of the Degraded Medical Digital Image's Image Enhancement,"He Qing-hang;
Zhang Zhen-xi;
Li Zheng;
Xu Zheng-hong",https://ieeexplore.ieee.org/document/1617203/,10.1109/IEMBS.2005.1617203,2005
Piecewise polynomial kernels for image interpolation: a generalization of cubic convolution,"E.H.W. Meijering;
W.J. Niessen;
M.A. Viergever",https://ieeexplore.ieee.org/document/817195/,10.1109/ICIP.1999.817195,1999
Detection and Segmentation of Breast Tumor from MRI Images Using Image Processing Techniques,"Mahmuda Rahman;
Md Gulzar Hussain;
Md Rashidul Hasan;
Babe Sultana;
Shamima Akter",https://ieeexplore.ieee.org/document/9076419/,10.1109/ICCMC48092.2020.ICCMC-000134,2020
Comparing inference methods for conditional random fields for hyperspectral image classification,"Yang Hu;
Sildomar T. Monteiro;
Eli Saber",https://ieeexplore.ieee.org/document/8075374/,10.1109/WHISPERS.2015.8075374,2015
Why should we use the non-existent? Advantages of application of unconventional computing to processing of noisy medical images,Lyudmila Burtseva,https://ieeexplore.ieee.org/document/7391602/,10.1109/EHB.2015.7391602,2015
REGISTRATION OF RCBV AND ADC MAPS WITH STRUCTURAL AND PHYSIOLOGICAL MR IMAGES IN GLIOMA PATIENTS: STUDY AND VALIDATION,"A. Mang;
O. Camara;
G. Brasil-Caseiras;
W.R. Crum;
J.A. Schnabel;
T.M. Buzug;
J. Rees;
J. Thornton;
H.R. Jager;
D.J. Hawkes",https://ieeexplore.ieee.org/document/4193216/,10.1109/ISBI.2007.356782,2007
"Augmented Lagrangian with Variable Splitting for Faster Non-Cartesian
L
1
-SPIRiT MR Image Reconstruction","Daniel S. Weller;
Sathish Ramani;
Jeffrey A. Fessler",https://ieeexplore.ieee.org/document/6626643/,10.1109/TMI.2013.2285046,2014
Random cascades of Gaussian scale mixtures and their use in modeling natural images with application to denoising,"M.J. Wainwright;
E.P. Simoncelli;
A.S. Willsky",https://ieeexplore.ieee.org/document/900944/,10.1109/ICIP.2000.900944,2000
Study on Modeling Method of Forest Tree Image Recognition Based on CCD and Theodolite,"Yeqiong Shi;
Sainan Wang;
Shuna Zhou;
M. M. Kamruzzaman",https://ieeexplore.ieee.org/document/9171999/,10.1109/ACCESS.2020.3018180,2020
Multichannel image identification and restoration using continuous spatial domain modeling,"U.A. Al-Suwailem;
J. Keller",https://ieeexplore.ieee.org/document/638809/,10.1109/ICIP.1997.638809,1997
Parallel morphological image processing with an opto-electronic VLSI array processor,"W.-C. Fang;
T. Shaw;
J. Yu;
B. Lau;
Y.-C. Lin",https://ieeexplore.ieee.org/document/319142/,10.1109/ICASSP.1993.319142,1993
Image denoising using Wavelets: A powerful tool to overcome some limitations in nuclear imaging,"K. Nawres;
H. Kamel;
E. Noureddine",https://ieeexplore.ieee.org/document/1684530/,10.1109/ICTTA.2006.1684530,2006
A feasible method to correct system matrix for microPET image reconstruction using artificial neural network,"Kuan-Hao Su;
Liang-Chih Wu;
Jih-Shian Lee;
Ren-Shian Liu;
Shih-Jen Wang;
Jyh-Cheng Chen",https://ieeexplore.ieee.org/document/4436721/,10.1109/NSSMIC.2007.4436721,2007
Using geometric processing in the visualization of ring features in tomographic images of wood,K.K. Tsui,https://ieeexplore.ieee.org/document/560553/,10.1109/ICIP.1996.560553,1996
Multimodal functional and morphological nonrigid image registration,"R. Bernardes;
P. Baptista;
J. Cunha-Vaz;
J. Dias;
J. Cunha-Viaz",https://ieeexplore.ieee.org/document/1529955/,10.1109/ICIP.2005.1529955,2005
Multiresolution sequential edge linking,"G.W. Cook;
E.J. Delp",https://ieeexplore.ieee.org/document/529034/,10.1109/ICIP.1995.529034,1995
Multispectral Image Reconstruction From Color Images Using Enhanced Variational Autoencoder and Generative Adversarial Network,"Xu Liu;
Abdelouahed Gherbi;
Zhenzhou Wei;
Wubin Li;
Mohamed Cheriet",https://ieeexplore.ieee.org/document/9306822/,10.1109/ACCESS.2020.3047074,2021
Ultrasonic image processing for tendon injury evaluation,"Nam-Deuk Kim;
L. Booth;
V. Amin;
J. Lim;
S. Udpa",https://ieeexplore.ieee.org/document/721406/,10.1109/TFSA.1998.721406,1998
Motion-Induced Phase Error Estimation and Correction in 3D Diffusion Tensor Imaging,"Anh T. Van;
Diego Hernando;
Bradley P. Sutton",https://ieeexplore.ieee.org/document/5783934/,10.1109/TMI.2011.2158654,2011
