u_id,d_id,upload_date
503082,1152,2022-07-03
140057,1153,2022-05-14
685930,1154,2022-12-06
230970,1155,2022-08-16
403109,1156,2022-05-10
42115,1157,2022-05-07
631022,1158,2022-01-14
210075,1159,2022-12-23
197427,1160,2022-11-07
398580,1161,2022-10-09
650010,1162,2022-10-19
865126,1163,2022-10-14
337176,1164,2022-12-28
352590,1165,2022-04-09
227686,1166,2022-02-21
931113,1167,2022-06-23
72437,1168,2022-06-08
997165,1169,2022-03-03
729951,1170,2022-10-04
532173,1171,2022-09-25
803122,1172,2022-06-01
641464,1173,2022-12-01
646431,1174,2022-09-03
752071,1175,2022-09-22
312685,1176,2022-03-15
584244,1177,2022-08-28
194302,1178,2022-12-18
324516,1179,2022-09-14
359659,1180,2022-01-20
863093,1181,2022-02-15
235342,1182,2022-11-02
228583,1183,2022-11-26
691055,1184,2022-08-18
927765,1185,2022-05-10
38156,1186,2022-10-08
513687,1187,2022-02-26
285839,1188,2022-07-17
379738,1189,2022-07-16
549116,1190,2022-10-03
957368,1191,2022-09-10
223081,1192,2022-04-20
888713,1193,2022-05-28
486192,1194,2022-04-07
982757,1195,2022-06-10
324143,1196,2022-12-27
958171,1197,2022-10-19
926322,1198,2022-10-14
11310,1199,2022-09-13
941900,1200,2022-08-18
527491,1201,2022-01-27
753697,1202,2022-03-03
420801,1203,2022-07-06
922369,1204,2022-01-09
678387,1205,2022-09-10
146096,1206,2022-07-05
577314,1207,2022-09-10
720916,1208,2022-03-20
728122,1209,2022-12-09
643073,1210,2022-04-29
943243,1211,2022-07-05
131547,1212,2022-08-25
587045,1213,2022-05-16
229428,1214,2022-04-08
635015,1215,2022-07-03
101514,1216,2022-08-02
897753,1217,2022-04-30
774550,1218,2022-10-13
519258,1219,2022-02-26
93112,1220,2022-12-11
130737,1221,2022-08-06
645723,1222,2022-06-30
983921,1223,2022-12-23
245749,1224,2022-11-02
795862,1225,2022-06-26
832350,1226,2022-08-25
897097,1227,2022-06-20
246627,1228,2022-02-28
239656,1229,2022-04-30
903256,1230,2022-01-05
932768,1231,2022-08-22
445204,1232,2022-04-18
369051,1233,2022-03-03
710738,1234,2022-02-27
550398,1235,2022-09-07
998136,1236,2022-05-27
90836,1237,2022-09-14
129240,1238,2022-03-14
556755,1239,2022-03-08
861853,1240,2022-05-03
652673,1241,2022-03-26
617317,1242,2022-07-24
281298,1243,2022-04-13
453300,1244,2022-04-20
62003,1245,2022-03-19
121888,1246,2022-02-05
146973,1247,2022-11-25
555670,1248,2022-09-08
643601,1249,2022-10-09
702321,1250,2022-01-07
324505,1251,2022-03-17
786403,1252,2022-06-07
362486,1253,2022-10-26
680971,1254,2022-11-26
123754,1255,2022-03-12
974663,1256,2022-09-30
284590,1257,2022-10-15
55658,1258,2022-06-14
252271,1259,2022-09-09
203089,1260,2022-11-08
906702,1261,2022-08-12
653472,1262,2022-02-02
305107,1263,2022-09-29
8821,1264,2022-11-17
37777,1265,2022-11-17
847880,1266,2022-02-30
346180,1267,2022-06-18
207578,1268,2022-01-27
677828,1269,2022-06-06
758270,1270,2022-05-17
630238,1271,2022-07-13
978101,1272,2022-09-15
109386,1273,2022-02-28
243785,1274,2022-10-12
40090,1275,2022-07-26
445142,1276,2022-02-02
23647,1277,2022-02-20
144180,1278,2022-09-05
38946,1279,2022-03-05
798840,1280,2022-08-13
824770,1281,2022-06-07
313694,1282,2022-07-09
540115,1283,2022-01-19
183991,1284,2022-09-19
200444,1285,2022-02-03
869190,1286,2022-05-22
587119,1287,2022-04-04
720586,1288,2022-01-21
596588,1289,2022-02-24
221676,1290,2022-10-15
341790,1291,2022-08-16
132642,1292,2022-08-29
540134,1293,2022-09-20
602738,1294,2022-10-12
771902,1295,2022-11-13
371198,1296,2022-10-22
956607,1297,2022-08-22
753241,1298,2022-08-30
46124,1299,2022-11-06
159794,1300,2022-12-29
387691,1301,2022-08-21
269991,1302,2022-09-26
418404,1303,2022-05-23
171656,1304,2022-04-01
656550,1305,2022-05-16
914033,1306,2022-05-16
595744,1307,2022-08-24
765745,1308,2022-04-21
818609,1309,2022-02-04
258640,1310,2022-06-14
96239,1311,2022-08-09
620981,1312,2022-04-13
398539,1313,2022-06-10
240228,1314,2022-01-10
732426,1315,2022-09-20
49252,1316,2022-08-16
26103,1317,2022-08-30
812110,1318,2022-05-16
948823,1319,2022-01-23
109587,1320,2022-06-15
793030,1321,2022-05-21
171444,1322,2022-02-30
180608,1323,2022-11-13
831633,1324,2022-11-28
430481,1325,2022-09-10
268841,1326,2022-06-15
475153,1327,2022-10-23
470638,1328,2022-08-05
769280,1329,2022-01-06
129721,1330,2022-08-06
289595,1331,2022-02-30
514007,1332,2022-11-03
167242,1333,2022-01-11
241921,1334,2022-06-09
448962,1335,2022-03-15
787915,1336,2022-11-10
290029,1337,2022-05-21
424866,1338,2022-05-28
785655,1339,2022-01-08
873848,1340,2022-06-23
346343,1341,2022-07-10
708900,1342,2022-05-07
436682,1343,2022-02-08
184173,1344,2022-01-09
452709,1345,2022-05-29
662484,1346,2022-05-10
894893,1347,2022-06-12
862814,1348,2022-06-15
585650,1349,2022-12-10
990439,1350,2022-12-27
89017,1351,2022-12-23
318943,1352,2022-08-25
658560,1353,2022-01-30
967716,1354,2022-04-05
697840,1355,2022-07-26
489455,1356,2022-11-09
193165,1357,2022-12-09
256129,1358,2022-01-19
412963,1359,2022-08-11
378613,1360,2022-03-11
654846,1361,2022-02-15
674489,1362,2022-05-30
94067,1363,2022-01-12
267860,1364,2022-10-08
222179,1365,2022-10-29
201511,1366,2022-01-06
830274,1367,2022-08-18
195548,1368,2022-09-16
305592,1369,2022-11-08
905494,1370,2022-05-22
559268,1371,2022-05-27
986791,1372,2022-06-20
214702,1373,2022-01-25
635503,1374,2022-08-19
278031,1375,2022-01-08
694423,1376,2022-08-13
977734,1377,2022-06-07
5152,1378,2022-02-11
42716,1379,2022-07-25
719184,1380,2022-02-28
38304,1381,2022-01-18
723662,1382,2022-01-06
846155,1383,2022-11-09
296246,1384,2022-07-05
922906,1385,2022-09-11
930825,1386,2022-07-11
94535,1387,2022-04-09
227820,1388,2022-04-12
3956,1389,2022-03-29
83614,1390,2022-12-07
207847,1391,2022-08-26
439763,1392,2022-09-14
775969,1393,2022-07-08
587588,1394,2022-12-02
79190,1395,2022-07-21
369355,1396,2022-03-25
5780,1397,2022-07-05
545357,1398,2022-12-28
357224,1399,2022-04-30
322865,1400,2022-01-11
845272,1401,2022-01-08
413642,1402,2022-11-07
450945,1403,2022-07-01
922316,1404,2022-10-16
35454,1405,2022-10-10
18358,1406,2022-07-25
67865,1407,2022-06-12
215120,1408,2022-11-20
824420,1409,2022-10-24
741651,1410,2022-03-09
141023,1411,2022-05-24
517727,1412,2022-02-06
608444,1413,2022-09-01
548698,1414,2022-04-22
710448,1415,2022-05-06
60652,1416,2022-08-06
301300,1417,2022-07-09
417283,1418,2022-03-10
265301,1419,2022-07-01
730697,1420,2022-05-08
211202,1421,2022-10-01
459517,1422,2022-01-12
766647,1423,2022-11-29
628178,1424,2022-07-20
568504,1425,2022-05-09
272347,1426,2022-12-08
393026,1427,2022-02-07
665282,1428,2022-02-03
677638,1429,2022-06-15
849191,1430,2022-11-21
837311,1431,2022-12-24
212937,1432,2022-03-19
823490,1433,2022-09-24
995742,1434,2022-10-11
675375,1435,2022-05-19
994178,1436,2022-02-15
950790,1437,2022-12-02
798367,1438,2022-03-14
451886,1439,2022-10-28
46681,1440,2022-04-08
662247,1441,2022-01-13
971975,1442,2022-07-30
912752,1443,2022-06-23
893072,1444,2022-10-09
760353,1445,2022-08-24
775691,1446,2022-10-23
335416,1447,2022-04-11
604917,1448,2022-11-22
793127,1449,2022-06-30
834146,1450,2022-08-24
392474,1451,2022-06-23
643646,1452,2022-11-04
432214,1453,2022-04-02
786387,1454,2022-04-10
777908,1455,2022-02-02
257874,1456,2022-10-14
183779,1457,2022-10-13
112518,1458,2022-10-11
268252,1459,2022-08-05
659404,1460,2022-03-26
752879,1461,2022-03-02
794394,1462,2022-10-15
988360,1463,2022-06-14
469491,1464,2022-06-24
809382,1465,2022-07-26
449252,1466,2022-11-30
261487,1467,2022-11-30
479037,1468,2022-03-05
788177,1469,2022-02-29
553048,1470,2022-05-16
589777,1471,2022-02-07
245191,1472,2022-03-15
961183,1473,2022-06-05
168833,1474,2022-03-28
607978,1475,2022-10-19
954601,1476,2022-12-02
839433,1477,2022-05-11
839946,1478,2022-12-13
705678,1479,2022-06-23
580609,1480,2022-08-20
708841,1481,2022-12-19
997711,1482,2022-09-13
242291,1483,2022-09-11
382041,1484,2022-07-27
384661,1485,2022-07-23
396934,1486,2022-09-17
146970,1487,2022-05-14
742911,1488,2022-10-01
516351,1489,2022-11-16
895208,1490,2022-09-14
481122,1491,2022-08-08
323233,1492,2022-08-27
86692,1493,2022-03-21
422934,1494,2022-09-08
679038,1495,2022-04-21
441044,1496,2022-11-27
669309,1497,2022-02-23
828805,1498,2022-06-10
527437,1499,2022-01-04
290816,1500,2022-01-09
635657,1501,2022-08-29
18208,1502,2022-05-02
823922,1503,2022-11-10
62474,1504,2022-10-18
788344,1505,2022-10-19
211762,1506,2022-10-09
64054,1507,2022-07-12
329745,1508,2022-01-11
690213,1509,2022-03-09
518842,1510,2022-10-12
519275,1511,2022-08-28
942060,1512,2022-12-06
770632,1513,2022-06-27
333820,1514,2022-06-16
141891,1515,2022-10-08
594642,1516,2022-06-18
163272,1517,2022-02-12
321373,1518,2022-07-27
142800,1519,2022-06-05
687360,1520,2022-10-10
877206,1521,2022-01-14
980920,1522,2022-08-06
377545,1523,2022-01-24
320961,1524,2022-10-01
756401,1525,2022-08-18
905949,1526,2022-07-12
586882,1527,2022-03-30
117875,1528,2022-09-18
35134,1529,2022-06-25
983152,1530,2022-02-19
247303,1531,2022-04-13
151900,1532,2022-10-02
759354,1533,2022-08-04
323512,1534,2022-06-12
371171,1535,2022-05-12
784239,1536,2022-04-17
614499,1537,2022-04-17
648973,1538,2022-09-07
381423,1539,2022-02-12
621721,1540,2022-04-11
901570,1541,2022-05-20
526056,1542,2022-08-22
233716,1543,2022-09-18
371491,1544,2022-01-19
979157,1545,2022-09-07
285800,1546,2022-01-02
125684,1547,2022-08-02
302793,1548,2022-08-24
743743,1549,2022-05-12
627898,1550,2022-03-08
731762,1551,2022-08-23
699193,1552,2022-03-27
969243,1553,2022-02-01
790139,1554,2022-05-04
595974,1555,2022-12-06
632117,1556,2022-04-17
496421,1557,2022-09-04
146714,1558,2022-02-09
985153,1559,2022-08-07
763194,1560,2022-04-21
150259,1561,2022-05-20
182168,1562,2022-12-20
817499,1563,2022-05-27
716754,1564,2022-07-09
458634,1565,2022-12-06
796531,1566,2022-04-10
857186,1567,2022-09-20
749157,1568,2022-05-06
969691,1569,2022-04-20
669248,1570,2022-04-10
296518,1571,2022-06-20
989335,1572,2022-06-09
668552,1573,2022-10-02
771395,1574,2022-12-18
725440,1575,2022-08-01
363516,1576,2022-06-16
537768,1577,2022-12-05
285237,1578,2022-04-26
160332,1579,2022-04-11
536858,1580,2022-12-14
638730,1581,2022-03-05
896470,1582,2022-08-10
368836,1583,2022-02-30
96882,1584,2022-05-11
139785,1585,2022-06-11
97554,1586,2022-03-14
539575,1587,2022-11-20
250862,1588,2022-12-13
967460,1589,2022-05-24
589948,1590,2022-03-20
278172,1591,2022-12-14
327273,1592,2022-08-06
128862,1593,2022-01-22
840752,1594,2022-10-12
620377,1595,2022-04-18
493222,1596,2022-10-24
688167,1597,2022-08-11
479917,1598,2022-07-04
454767,1599,2022-12-25
675308,1600,2022-02-13
482832,1601,2022-01-21
484427,1602,2022-11-22
254203,1603,2022-12-17
664245,1604,2022-11-14
95425,1605,2022-02-27
860977,1606,2022-01-22
60160,1607,2022-03-09
973876,1608,2022-04-12
344665,1609,2022-11-24
221056,1610,2022-02-02
918735,1611,2022-07-11
573757,1612,2022-04-27
304439,1613,2022-05-23
320875,1614,2022-05-15
974402,1615,2022-11-22
173996,1616,2022-06-16
534233,1617,2022-02-22
255738,1618,2022-12-29
729778,1619,2022-02-25
687266,1620,2022-12-22
196546,1621,2022-03-21
567355,1622,2022-05-13
990216,1623,2022-11-13
446046,1624,2022-08-25
248638,1625,2022-07-21
389821,1626,2022-01-11
335695,1627,2022-07-24
394523,1628,2022-02-09
819438,1629,2022-05-10
202925,1630,2022-07-08
421864,1631,2022-06-13
177131,1632,2022-06-29
980723,1633,2022-10-22
612530,1634,2022-09-12
202858,1635,2022-11-23
493339,1636,2022-10-20
779000,1637,2022-10-02
804206,1638,2022-12-29
493025,1639,2022-03-06
658158,1640,2022-10-09
924974,1641,2022-03-20
113651,1642,2022-04-09
634024,1643,2022-11-09
949830,1644,2022-03-03
277816,1645,2022-03-21
513583,1646,2022-01-03
831436,1647,2022-05-15
431737,1648,2022-09-25
528318,1649,2022-01-05
807792,1650,2022-02-19
90837,1651,2022-03-17
572716,1652,2022-11-30
821266,1653,2022-12-15
977654,1654,2022-03-24
132464,1655,2022-06-05
437757,1656,2022-12-19
746400,1657,2022-10-22
883445,1658,2022-07-03
470906,1659,2022-05-10
794019,1660,2022-12-13
211240,1661,2022-02-18
752380,1662,2022-11-15
442654,1663,2022-01-27
264856,1664,2022-05-01
9188,1665,2022-12-30
503014,1666,2022-06-03
546689,1667,2022-04-13
672166,1668,2022-10-10
676890,1669,2022-06-06
978129,1670,2022-06-24
203468,1671,2022-03-02
944515,1672,2022-08-19
907962,1673,2022-01-30
987779,1674,2022-02-14
423286,1675,2022-05-13
179927,1676,2022-01-13
833477,1677,2022-10-17
551138,1678,2022-12-16
873128,1679,2022-11-09
108291,1680,2022-10-01
803867,1681,2022-12-23
701083,1682,2022-01-10
343998,1683,2022-04-20
142147,1684,2022-08-05
149324,1685,2022-07-11
73594,1686,2022-04-16
74240,1687,2022-01-21
806216,1688,2022-11-16
392024,1689,2022-12-22
371652,1690,2022-07-12
487024,1691,2022-09-30
623272,1692,2022-07-11
498826,1693,2022-05-03
702874,1694,2022-02-17
250515,1695,2022-07-26
109188,1696,2022-06-20
808971,1697,2022-02-07
201670,1698,2022-01-01
974085,1699,2022-07-26
966687,1700,2022-05-07
106536,1701,2022-01-17
21449,1702,2022-05-06
57920,1703,2022-11-13
305674,1704,2022-01-25
125314,1705,2022-08-30
926770,1706,2022-07-24
590919,1707,2022-01-26
705683,1708,2022-01-06
622504,1709,2022-04-21
217538,1710,2022-05-29
412851,1711,2022-06-21
220936,1712,2022-08-12
194110,1713,2022-05-30
128538,1714,2022-10-22
96555,1715,2022-02-18
205734,1716,2022-11-16
298538,1717,2022-07-23
154593,1718,2022-02-10
892372,1719,2022-10-27
978795,1720,2022-06-04
957723,1721,2022-03-21
615598,1722,2022-07-04
211186,1723,2022-11-13
930300,1724,2022-03-02
78426,1725,2022-02-01
832647,1726,2022-11-13
993069,1727,2022-06-01
366933,1728,2022-06-19
76124,1729,2022-01-19
298989,1730,2022-09-10
801301,1731,2022-12-17
702060,1732,2022-05-03
339829,1733,2022-06-17
54034,1734,2022-02-30
756364,1735,2022-06-04
57149,1736,2022-04-18
599575,1737,2022-06-22
495142,1738,2022-10-05
654830,1739,2022-07-18
585895,1740,2022-11-16
83259,1741,2022-06-07
973327,1742,2022-06-02
732644,1743,2022-05-09
377127,1744,2022-06-18
75140,1745,2022-07-15
513196,1746,2022-12-11
670452,1747,2022-05-29
645935,1748,2022-09-22
501031,1749,2022-09-03
911813,1750,2022-07-23
363124,1751,2022-10-27
434697,1752,2022-03-03
147751,1753,2022-02-22
427874,1754,2022-11-28
43893,1755,2022-11-30
914418,1756,2022-08-02
71745,1757,2022-06-30
643608,1758,2022-11-02
131734,1759,2022-09-08
866599,1760,2022-12-22
406445,1761,2022-09-12
557369,1762,2022-12-19
419594,1763,2022-05-20
261744,1764,2022-07-15
399355,1765,2022-11-16
978465,1766,2022-10-13
624499,1767,2022-07-04
30391,1768,2022-05-13
974734,1769,2022-09-22
682557,1770,2022-12-06
934816,1771,2022-06-09
422466,1772,2022-10-17
191116,1773,2022-08-17
6422,1774,2022-08-25
805492,1775,2022-12-08
167831,1776,2022-02-01
299562,1777,2022-03-13
933037,1778,2022-09-08
896359,1779,2022-09-08
947627,1780,2022-09-12
280777,1781,2022-05-17
9693,1782,2022-02-22
7765,1783,2022-06-11
985228,1784,2022-10-27
673952,1785,2022-03-18
997144,1786,2022-03-10
446443,1787,2022-12-25
475242,1788,2022-11-30
664165,1789,2022-08-27
775960,1790,2022-08-28
810773,1791,2022-03-09
400009,1792,2022-01-17
723899,1793,2022-03-21
570066,1794,2022-06-24
939280,1795,2022-07-03
910470,1796,2022-07-19
714005,1797,2022-07-14
545852,1798,2022-01-20
87411,1799,2022-10-24
601065,1800,2022-05-03
855993,1801,2022-08-06
358175,1802,2022-10-25
241420,1803,2022-07-24
546045,1804,2022-11-21
700315,1805,2022-12-13
791095,1806,2022-04-16
537264,1807,2022-10-10
39605,1808,2022-06-10
639463,1809,2022-01-07
519392,1810,2022-06-11
239854,1811,2022-08-29
660605,1812,2022-03-30
664495,1813,2022-05-25
259090,1814,2022-07-10
389069,1815,2022-10-09
384721,1816,2022-12-30
230394,1817,2022-09-29
844582,1818,2022-12-26
955126,1819,2022-10-08
438313,1820,2022-02-25
978411,1821,2022-05-27
15297,1822,2022-10-22
144199,1823,2022-12-27
611527,1824,2022-02-10
790256,1825,2022-07-15
461815,1826,2022-05-15
359652,1827,2022-08-19
474496,1828,2022-10-28
738360,1829,2022-11-15
969449,1830,2022-06-21
505449,1831,2022-05-13
270999,1832,2022-06-24
229538,1833,2022-09-14
43299,1834,2022-10-17
614334,1835,2022-12-09
850564,1836,2022-09-17
611512,1837,2022-03-10
955072,1838,2022-04-19
248359,1839,2022-03-30
670798,1840,2022-04-30
930112,1841,2022-07-12
118441,1842,2022-09-08
317451,1843,2022-02-29
565024,1844,2022-11-07
145762,1845,2022-05-29
187166,1846,2022-01-22
146306,1847,2022-03-23
110406,1848,2022-09-04
970071,1849,2022-09-27
964011,1850,2022-03-08
742577,1851,2022-10-24
26680,1852,2022-11-28
105401,1853,2022-12-07
357772,1854,2022-11-19
476290,1855,2022-07-23
797947,1856,2022-01-06
92761,1857,2022-09-24
968357,1858,2022-10-15
345708,1859,2022-04-06
936450,1860,2022-07-30
12953,1861,2022-06-06
122937,1862,2022-01-11
816162,1863,2022-09-05
831886,1864,2022-01-12
150074,1865,2022-11-22
336455,1866,2022-04-27
59,1867,2022-11-26
977518,1868,2022-08-06
578335,1869,2022-03-26
693265,1870,2022-01-24
869523,1871,2022-10-13
474764,1872,2022-08-29
264669,1873,2022-07-26
480879,1874,2022-08-15
306470,1875,2022-02-29
537285,1876,2022-09-02
175368,1877,2022-09-06
59488,1878,2022-09-08
290071,1879,2022-09-01
549598,1880,2022-01-11
538521,1881,2022-05-08
152465,1882,2022-12-30
72052,1883,2022-04-26
340870,1884,2022-08-23
678511,1885,2022-08-28
468955,1886,2022-01-29
587170,1887,2022-01-28
285543,1888,2022-02-27
371034,1889,2022-03-15
155023,1890,2022-07-12
858634,1891,2022-05-17
302665,1892,2022-08-25
180991,1893,2022-05-03
725735,1894,2022-11-27
22883,1895,2022-12-01
998690,1896,2022-05-14
602019,1897,2022-12-19
35024,1898,2022-10-23
352854,1899,2022-12-02
532703,1900,2022-09-21
874499,1901,2022-10-27
467337,1902,2022-02-25
266563,1903,2022-12-02
544201,1904,2022-04-30
819494,1905,2022-03-21
122096,1906,2022-11-12
120028,1907,2022-10-20
975969,1908,2022-03-15
658383,1909,2022-07-18
412531,1910,2022-06-07
122797,1911,2022-03-27
230160,1912,2022-06-27
726312,1913,2022-05-07
615978,1914,2022-05-14
859399,1915,2022-08-27
145709,1916,2022-07-23
952882,1917,2022-04-22
171336,1918,2022-10-14
170522,1919,2022-09-11
364767,1920,2022-09-12
106466,1921,2022-09-16
561002,1922,2022-01-25
130950,1923,2022-05-27
598692,1924,2022-04-13
717153,1925,2022-01-27
361511,1926,2022-04-09
377943,1927,2022-03-19
543928,1928,2022-11-17
591494,1929,2022-02-20
867678,1930,2022-03-12
772000,1931,2022-05-13
130432,1932,2022-10-27
341933,1933,2022-04-11
997633,1934,2022-06-27
626051,1935,2022-02-30
261779,1936,2022-07-10
381667,1937,2022-03-01
437631,1938,2022-03-09
13546,1939,2022-04-14
699425,1940,2022-04-17
339012,1941,2022-05-30
667183,1942,2022-02-22
856484,1943,2022-06-11
460886,1944,2022-09-10
116970,1945,2022-09-27
164220,1946,2022-03-01
422444,1947,2022-05-06
775426,1948,2022-08-13
890802,1949,2022-04-25
959389,1950,2022-05-17
142877,1951,2022-02-03
552649,1952,2022-01-14
234270,1953,2022-12-18
631222,1954,2022-04-12
767334,1955,2022-01-25
561577,1956,2022-12-16
918220,1957,2022-06-22
203128,1958,2022-06-15
925065,1959,2022-04-25
522053,1960,2022-09-18
675404,1961,2022-07-21
672669,1962,2022-12-23
289028,1963,2022-08-12
687228,1964,2022-09-30
548704,1965,2022-03-02
207227,1966,2022-01-19
763178,1967,2022-11-02
316106,1968,2022-03-25
388068,1969,2022-11-20
849353,1970,2022-01-13
867121,1971,2022-09-22
229386,1972,2022-09-25
873502,1973,2022-06-16
319706,1974,2022-05-01
555123,1975,2022-02-11
81536,1976,2022-11-13
222253,1977,2022-11-30
486175,1978,2022-04-07
927636,1979,2022-01-14
820786,1980,2022-01-15
239224,1981,2022-08-09
51187,1982,2022-05-01
496363,1983,2022-02-27
552185,1984,2022-12-28
394620,1985,2022-03-24
844424,1986,2022-04-09
57117,1987,2022-08-13
113683,1988,2022-06-10
588784,1989,2022-02-15
333870,1990,2022-06-02
717572,1991,2022-09-01
671358,1992,2022-04-14
80068,1993,2022-08-12
849193,1994,2022-07-21
678535,1995,2022-05-12
114362,1996,2022-05-20
581302,1997,2022-02-03
938712,1998,2022-03-05
935702,1999,2022-12-01
954919,2000,2022-01-18
968628,2001,2022-01-23
695513,2002,2022-06-22
280467,2003,2022-01-09
74930,2004,2022-07-07
784122,2005,2022-05-21
292792,2006,2022-04-01
892714,2007,2022-07-27
806736,2008,2022-05-25
243563,2009,2022-08-05
874144,2010,2022-08-02
935875,2011,2022-01-02
225933,2012,2022-08-10
456469,2013,2022-06-07
